conference,year_target,year_dblp,title,venue,authors,doi,ee_url,dblp_key,categories,is_pretrain,is_self_supervised,is_segmentation,is_detection,is_classification,is_generation,is_reconstruction,is_registration,is_tracking,is_pose,is_video,is_three_d,is_multimodal,is_fewshot,is_semi_supervised,is_domain_adaptation,is_robustness,is_graph,is_rl,is_transformer,is_medical,is_autonomous_driving,is_nlp,is_other
ICCV,2021,2021,TransForensics: Image Forgery Localization with Dense Self-Attention.,ICCV,Jing Hao; Zhixin Zhang; Shicai Yang; Di Xie; Shiliang Pu,10.1109/ICCV48922.2021.01478,https://doi.org/10.1109/ICCV48922.2021.01478,conf/iccv/HaoZYXP21,transformer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ICCV,2021,2021,Stochastic Scene-Aware Motion Prediction.,ICCV,Mohamed Hassan 0003; Duygu Ceylan; Ruben Villegas; Jun Saito; Jimei Yang; Yi Zhou 0023; Michael J. Black,10.1109/ICCV48922.2021.01118,https://doi.org/10.1109/ICCV48922.2021.01118,conf/iccv/HassanCVSYZB21,tracking,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,TransReID: Transformer-based Object Re-Identification.,ICCV,Shuting He; Hao Luo 0004; Pichao Wang; Fan Wang 0019; Hao Li 0030; Wei Jiang 0009,10.1109/ICCV48922.2021.01474,https://doi.org/10.1109/ICCV48922.2021.01474,conf/iccv/He0WW0021,classification;transformer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ICCV,2021,2021,CDNet: Centripetal Direction Network for Nuclear Instance Segmentation.,ICCV,Hongliang He; Zhongyi Huang; Yao Ding 0006; Guoli Song; Lin Wang 0026; Qian Ren; Pengxu Wei; Zhiqiang Gao; Jie Chen 0001,10.1109/ICCV48922.2021.00399,https://doi.org/10.1109/ICCV48922.2021.00399,conf/iccv/HeH0SWRWG021,segmentation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Dense Interaction Learning for Video-based Person Re-identification.,ICCV,Tianyu He; Xin Jin 0014; Xu Shen 0001; Jianqiang Huang 0001; Zhibo Chen 0001; Xian-Sheng Hua 0001,10.1109/ICCV48922.2021.00152,https://doi.org/10.1109/ICCV48922.2021.00152,conf/iccv/HeJSH0021,classification;video,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,EigenGAN: Layer-Wise Eigen-Learning for GANs.,ICCV,Zhenliang He; Meina Kan; Shiguang Shan,10.1109/ICCV48922.2021.01414,https://doi.org/10.1109/ICCV48922.2021.01414,conf/iccv/HeKS21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Enhanced Boundary Learning for Glass-like Object Segmentation.,ICCV,Hao He 0015; Xiangtai Li; Guangliang Cheng; Jianping Shi; Yunhai Tong; Gaofeng Meng; Véronique Prinet; Lubin Weng,10.1109/ICCV48922.2021.01556,https://doi.org/10.1109/ICCV48922.2021.01556,conf/iccv/HeLCSTMPW21,segmentation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Disentangled Lifespan Face Synthesis.,ICCV,Sen He 0001; Wentong Liao; Michael Ying Yang; Yi-Zhe Song; Bodo Rosenhahn; Tao Xiang 0002,10.1109/ICCV48922.2021.00385,https://doi.org/10.1109/ICCV48922.2021.00385,conf/iccv/HeLYSRX21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Inferring high-resolution traffic accident risk maps based on satellite imagery and GPS trajectories.,ICCV,Songtao He; Mohammad Amin Sadeghi; Sanjay Chawla; Mohammad Alizadeh; Hari Balakrishnan; Samuel Madden 0001,10.1109/ICCV48922.2021.01176,https://doi.org/10.1109/ICCV48922.2021.01176,conf/iccv/HeSCABM21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Distilling Virtual Examples for Long-tailed Recognition.,ICCV,Yin-Yin He; Jianxin Wu 0001; Xiu-Shen Wei,10.1109/ICCV48922.2021.00030,https://doi.org/10.1109/ICCV48922.2021.00030,conf/iccv/HeWW21,classification,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,ARCH++: Animation-Ready Clothed Human Reconstruction Revisited.,ICCV,Tong He 0002; Yuanlu Xu; Shunsuke Saito; Stefano Soatto; Tony Tung,10.1109/ICCV48922.2021.01086,https://doi.org/10.1109/ICCV48922.2021.01086,conf/iccv/HeXSST21,reconstruction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Re-distributing Biased Pseudo Labels for Semi-supervised Semantic Segmentation: A Baseline Investigation.,ICCV,Ruifei He; Jihan Yang; Xiaojuan Qi 0001,10.1109/ICCV48922.2021.00685,https://doi.org/10.1109/ICCV48922.2021.00685,conf/iccv/HeYQ21,segmentation;semi_supervised,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,A Hybrid Frequency-Spatial Domain Model for Sparse Image Reconstruction in Scanning Transmission Electron Microscopy.,ICCV,Bintao He; Fa Zhang 0001; Huanshui Zhang; Renmin Han,10.1109/ICCV48922.2021.00268,https://doi.org/10.1109/ICCV48922.2021.00268,conf/iccv/HeZZH21,reconstruction;medical,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ICCV,2021,2021,Baking Neural Radiance Fields for Real-Time View Synthesis.,ICCV,Peter Hedman; Pratul P. Srinivasan; Ben Mildenhall; Jonathan T. Barron; Paul E. Debevec,10.1109/ICCV48922.2021.00582,https://doi.org/10.1109/ICCV48922.2021.00582,conf/iccv/HedmanSMBD21,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Efficient Visual Pretraining with Contrastive Detection.,ICCV,Olivier J. Hénaff; Skanda Koppula; Jean-Baptiste Alayrac; Aäron van den Oord; Oriol Vinyals; João Carreira 0001,10.1109/ICCV48922.2021.00993,https://doi.org/10.1109/ICCV48922.2021.00993,conf/iccv/HenaffKAOVC21,pretrain;detection,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,The Many Faces of Robustness: A Critical Analysis of Out-of-Distribution Generalization.,ICCV,Dan Hendrycks; Steven Basart; Norman Mu; Saurav Kadavath; Frank Wang; Evan Dorundo; Rahul Desai; Tyler Zhu; Samyak Parajuli; Mike Guo; Dawn Song; Jacob Steinhardt; Justin Gilmer,10.1109/ICCV48922.2021.00823,https://doi.org/10.1109/ICCV48922.2021.00823,conf/iccv/HendrycksBMKWDD21,robustness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ICCV,2021,2021,Rethinking Spatial Dimensions of Vision Transformers.,ICCV,Byeongho Heo; Sangdoo Yun; Dongyoon Han; Sanghyuk Chun; Junsuk Choe; Seong Joon Oh,10.1109/ICCV48922.2021.01172,https://doi.org/10.1109/ICCV48922.2021.01172,conf/iccv/HeoYHCCO21,transformer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ICCV,2021,2021,Learn-to-Race: A Multimodal Control Environment for Autonomous Racing.,ICCV,James Herman; Jonathan Francis; Siddha Ganju; Bingqing Chen; Anirudh Koul; Abhinav Gupta 0001; Alexey Skabelkin; Ivan Zhukov; Max Kumskoy; Eric Nyberg,10.1109/ICCV48922.2021.00965,https://doi.org/10.1109/ICCV48922.2021.00965,conf/iccv/HermanFGCK0SZKN21,multimodal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Learning Privacy-preserving Optics for Human Pose Estimation.,ICCV,Carlos Hinojosa; Juan Carlos Niebles; Henry Arguello,10.1109/ICCV48922.2021.00257,https://doi.org/10.1109/ICCV48922.2021.00257,conf/iccv/HinojosaNA21,pose;robustness,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ICCV,2021,2021,Toward Realistic Single-View 3D Object Reconstruction with Unsupervised Learning from Multiple Images.,ICCV,Long-Nhat Ho; Anh Tuan Tran 0001; Quynh Phung; Minh Hoai,10.1109/ICCV48922.2021.01237,https://doi.org/10.1109/ICCV48922.2021.01237,conf/iccv/HoTPH21,reconstruction;three_d;semi_supervised,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,VLGrammar: Grounded Grammar Induction of Vision and Language.,ICCV,Yining Hong; Qing Li 0003; Song-Chun Zhu; Siyuan Huang 0001,10.1109/ICCV48922.2021.00169,https://doi.org/10.1109/ICCV48922.2021.00169,conf/iccv/Hong0ZH21,multimodal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,"Video Pose Distillation for Few-Shot, Fine-Grained Sports Action Recognition.",ICCV,James Hong; Matthew Fisher; Michaël Gharbi; Kayvon Fatahalian,10.1109/ICCV48922.2021.00912,https://doi.org/10.1109/ICCV48922.2021.00912,conf/iccv/HongFGF21,classification;video;fewshot,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Domain-Aware Universal Style Transfer.,ICCV,Kibeom Hong; Seogkyu Jeon; Huan Yang 0005; Jianlong Fu; Hyeran Byun,10.1109/ICCV48922.2021.01434,https://doi.org/10.1109/ICCV48922.2021.01434,conf/iccv/HongJ0FB21,generation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Structure-from-Sherds: Incremental 3D Reassembly of Axially Symmetric Pots from Unordered and Mixed Fragment Collections.,ICCV,Je Hyeong Hong; Seong Jong Yoo; Muhammad Zeeshan Arshad; Young Min Kim 0001; Jinwook Kim,10.1109/ICCV48922.2021.00539,https://doi.org/10.1109/ICCV48922.2021.00539,conf/iccv/HongJA0K21,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Deep Matching Prior: Test-Time Optimization for Dense Correspondence.,ICCV,Sunghwan Hong; Seungryong Kim,10.1109/ICCV48922.2021.00976,https://doi.org/10.1109/ICCV48922.2021.00976,conf/iccv/HongK21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Dissecting Image Crops.,ICCV,Basile Van Hoorick; Carl Vondrick,10.1109/ICCV48922.2021.00960,https://doi.org/10.1109/ICCV48922.2021.00960,conf/iccv/HoorickV21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Making Higher Order MOT Scalable: An Efficient Approximate Solver for Lifted Disjoint Paths.,ICCV,Andrea Hornáková; Timo Kaiser; Paul Swoboda; Michal Rolínek; Bodo Rosenhahn; Roberto Henschel,10.1109/ICCV48922.2021.00627,https://doi.org/10.1109/ICCV48922.2021.00627,conf/iccv/HornakovaKSRRH21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Disentangled Representation for Age-Invariant Face Recognition: A Mutual Information Minimization Perspective.,ICCV,Xuege Hou; Yali Li 0001; Shengjin Wang,10.1109/ICCV48922.2021.00367,https://doi.org/10.1109/ICCV48922.2021.00367,conf/iccv/HouLW21,classification,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Learning Attribute-driven Disentangled Representations for Interactive Fashion Retrieval.,ICCV,Yuxin Hou; Eleonora Vig; Michael Donoser; Loris Bazzani,10.1109/ICCV48922.2021.01193,https://doi.org/10.1109/ICCV48922.2021.01193,conf/iccv/HouVDB21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Pri3D: Can 3D Priors Help 2D Representation Learning?,ICCV,Ji Hou; Saining Xie; Benjamin Graham; Angela Dai; Matthias Nießner,10.1109/ICCV48922.2021.00564,https://doi.org/10.1109/ICCV48922.2021.00564,conf/iccv/HouXGDN21,self_supervised;three_d,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Divide-and-Assemble: Learning Block-wise Memory for Unsupervised Anomaly Detection.,ICCV,Jinlei Hou; Yingying Zhang; Qiaoyong Zhong; Di Xie; Shiliang Pu; Hong Zhou,10.1109/ICCV48922.2021.00867,https://doi.org/10.1109/ICCV48922.2021.00867,conf/iccv/HouZZXPZ21,detection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,"LaLaLoc: Latent Layout Localisation in Dynamic, Unvisited Environments.",ICCV,Henry Howard-Jenkins; José-Raúl Ruiz-Sarmiento; Victor Adrian Prisacariu,10.1109/ICCV48922.2021.00995,https://doi.org/10.1109/ICCV48922.2021.00995,conf/iccv/Howard-JenkinsR21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Specialize and Fuse: Pyramidal Output Representation for Semantic Segmentation.,ICCV,Chi-Wei Hsiao; Cheng Sun 0004; Hwann-Tzong Chen; Min Sun 0001,10.1109/ICCV48922.2021.00705,https://doi.org/10.1109/ICCV48922.2021.00705,conf/iccv/Hsiao0CS21,segmentation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,From Culture to Clothing: Discovering the World Events Behind A Century of Fashion Images.,ICCV,Wei-Lin Hsiao; Kristen Grauman,10.1109/ICCV48922.2021.00110,https://doi.org/10.1109/ICCV48922.2021.00110,conf/iccv/HsiaoG21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Unsupervised 3D Pose Estimation for Hierarchical Dance Video Recognition *.,ICCV,Xiaodan Hu; Narendra Ahuja,10.1109/ICCV48922.2021.01083,https://doi.org/10.1109/ICCV48922.2021.01083,conf/iccv/HuA21,classification;pose;video;three_d,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,VMNet: Voxel-Mesh Network for Geodesic-Aware 3D Semantic Segmentation.,ICCV,Zeyu Hu; Xuyang Bai; Jiaxiang Shang; Runze Zhang; Jiayu Dong; Xin Wang 0178; Guangyuan Sun; Hongbo Fu 0001; Chiew-Lan Tai,10.1109/ICCV48922.2021.01520,https://doi.org/10.1109/ICCV48922.2021.01520,conf/iccv/HuBSZDWSFT21,segmentation;three_d,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Naturalistic Physical Adversarial Patch for Object Detectors.,ICCV,Yu-Chih-Tuan Hu; Jun-Cheng Chen; Bo-Han Kung; Kai-Lung Hua; Daniel Stanley Tan,10.1109/ICCV48922.2021.00775,https://doi.org/10.1109/ICCV48922.2021.00775,conf/iccv/HuCKHT21,detection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Region-aware Contrastive Learning for Semantic Segmentation.,ICCV,Hanzhe Hu; Jinshi Cui; Liwei Wang 0001,10.1109/ICCV48922.2021.01598,https://doi.org/10.1109/ICCV48922.2021.01598,conf/iccv/HuCW21,self_supervised;segmentation,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,TkML-AP: Adversarial Attacks to Top-k Multi-Label Learning.,ICCV,Shu Hu 0001; Lipeng Ke; Xin Wang 0045; Siwei Lyu,10.1109/ICCV48922.2021.00755,https://doi.org/10.1109/ICCV48922.2021.00755,conf/iccv/HuK0L21,robustness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ICCV,2021,2021,FIERY: Future Instance Prediction in Bird&apos;s-Eye View from Surround Monocular Cameras.,ICCV,Anthony Hu 0001; Zak Murez; Nikhil Mohan; Sofía Dudas; Jeffrey Hawke; Vijay Badrinarayanan; Roberto Cipolla; Alex Kendall,10.1109/ICCV48922.2021.01499,https://doi.org/10.1109/ICCV48922.2021.01499,conf/iccv/HuMMDHBCK21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Worldsheet: Wrapping the World in a 3D Sheet for View Synthesis from a Single Image.,ICCV,Ronghang Hu; Nikhila Ravi; Alexander C. Berg; Deepak Pathak,10.1109/ICCV48922.2021.01230,https://doi.org/10.1109/ICCV48922.2021.01230,conf/iccv/HuRBP21,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Pyramid Architecture Search for Real-Time Image Deblurring.,ICCV,Xiaobin Hu; Wenqi Ren; Kaicheng Yu; Kaihao Zhang; Xiaochun Cao; Wei Liu 0005; Bjoern H. Menze,10.1109/ICCV48922.2021.00426,https://doi.org/10.1109/ICCV48922.2021.00426,conf/iccv/HuRYZC0M21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,UniT: Multimodal Multitask Learning with a Unified Transformer.,ICCV,Ronghang Hu; Amanpreet Singh,10.1109/ICCV48922.2021.00147,https://doi.org/10.1109/ICCV48922.2021.00147,conf/iccv/HuS21,multimodal;transformer,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ICCV,2021,2021,Contrast and Order Representations for Video Self-supervised Learning.,ICCV,Kai Hu 0010; Jie Shao 0006; Yuan Liu; Bhiksha Raj; Marios Savvides; Zhiqiang Shen,10.1109/ICCV48922.2021.00784,https://doi.org/10.1109/ICCV48922.2021.00784,conf/iccv/HuSLRSS21,self_supervised;video,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,EgoRenderer: Rendering Human Avatars from Egocentric Camera Images.,ICCV,Tao Hu 0006; Kripasindhu Sarkar; Lingjie Liu; Matthias Zwicker; Christian Theobalt,10.1109/ICCV48922.2021.01426,https://doi.org/10.1109/ICCV48922.2021.01426,conf/iccv/HuSLZT21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,SignBERT: Pre-Training of Hand-Model-Aware Representation for Sign Language Recognition.,ICCV,Hezhen Hu; Weichao Zhao; Wengang Zhou 0001; Yuechen Wang; Houqiang Li,10.1109/ICCV48922.2021.01090,https://doi.org/10.1109/ICCV48922.2021.01090,conf/iccv/HuZZWL21,pretrain;classification,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,On Feature Decorrelation in Self-Supervised Learning.,ICCV,Tianyu Hua; Wenxiao Wang 0002; Zihui Xue; Sucheng Ren; Yue Wang 0041; Hang Zhao 0021,10.1109/ICCV48922.2021.00946,https://doi.org/10.1109/ICCV48922.2021.00946,conf/iccv/Hua0XRWZ21,self_supervised,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Trash to Treasure: Harvesting OOD Data with Cross-Modal Matching for Open-Set Semi-Supervised Learning.,ICCV,Junkai Huang; Chaowei Fang; Weikai Chen 0001; Zhenhua Chai; Xiaolin Wei; Pengxu Wei; Liang Lin; Guanbin Li,10.1109/ICCV48922.2021.00820,https://doi.org/10.1109/ICCV48922.2021.00820,conf/iccv/HuangF0CWWLL21,multimodal;semi_supervised;robustness,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
ICCV,2021,2021,Attack-Guided Perceptual Data Generation for Real-world Re-Identification.,ICCV,Yukun Huang; Xueyang Fu; Zheng-Jun Zha,10.1109/ICCV48922.2021.00028,https://doi.org/10.1109/ICCV48922.2021.00028,conf/iccv/HuangFZ21,classification;generation,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Pseudo-loss Confidence Metric for Semi-supervised Few-shot Learning.,ICCV,Kai Huang; Jie Geng 0005; Wen Jiang 0002; Xinyang Deng; Zhe Xu 0016,10.1109/ICCV48922.2021.00855,https://doi.org/10.1109/ICCV48922.2021.00855,conf/iccv/HuangG0DX21,fewshot;semi_supervised,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,ARAPReg: An As-Rigid-As Possible Regularization Loss for Learning Deformable Shape Generators.,ICCV,Qixing Huang; Xiangru Huang; Bo Sun; Zaiwei Zhang; Junfeng Jiang; Chandrajit Bajaj,10.1109/ICCV48922.2021.00576,https://doi.org/10.1109/ICCV48922.2021.00576,conf/iccv/HuangHSZJB21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Fast Light-field Disparity Estimation with Multi-disparity-scale Cost Aggregation.,ICCV,Zhicong Huang; Xuemei Hu; Zhou Xue; Weizhu Xu; Tao Yue 0003,10.1109/ICCV48922.2021.00626,https://doi.org/10.1109/ICCV48922.2021.00626,conf/iccv/HuangHXXY21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,FaPN: Feature-aligned Pyramid Network for Dense Image Prediction.,ICCV,Shihua Huang; Zhichao Lu; Ran Cheng 0004; Cheng He 0001,10.1109/ICCV48922.2021.00090,https://doi.org/10.1109/ICCV48922.2021.00090,conf/iccv/HuangLC021,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,Cross-Sentence Temporal and Semantic Relations in Video Activity Localisation.,ICCV,Jiabo Huang; Yang Liu 0105; Shaogang Gong; Hailin Jin,10.1109/ICCV48922.2021.00711,https://doi.org/10.1109/ICCV48922.2021.00711,conf/iccv/HuangLGJ21,video,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Graph-BAS3Net: Boundary-Aware Semi-Supervised Segmentation Network with Bilateral Graph Convolution.,ICCV,Huimin Huang 0002; Lanfen Lin; Yue Zhang 0042; Yingying Xu; Jing Zheng; Xiongwei Mao; Xiaohan Qian; Zhiyi Peng; Jianying Zhou 0006; Yen-Wei Chen 0001; Ruofeng Tong 0001,10.1109/ICCV48922.2021.00729,https://doi.org/10.1109/ICCV48922.2021.00729,conf/iccv/HuangLZXZMQP00021,segmentation;semi_supervised;graph,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ICCV,2021,2021,GLoRIA: A Multimodal Global-Local Representation Learning Framework for Label-efficient Medical Image Recognition.,ICCV,Shih-Cheng Huang; Liyue Shen; Matthew P. Lungren; Serena Yeung,10.1109/ICCV48922.2021.00391,https://doi.org/10.1109/ICCV48922.2021.00391,conf/iccv/HuangSLY21,self_supervised;classification;multimodal;medical,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ICCV,2021,2021,Learning to Stylize Novel Views.,ICCV,Hsin-Ping Huang; Hung-Yu Tseng; Saurabh Saini; Maneesh Singh 0001; Ming-Hsuan Yang 0001,10.1109/ICCV48922.2021.01361,https://doi.org/10.1109/ICCV48922.2021.01361,conf/iccv/HuangTS0021,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,ASCNet: Self-supervised Video Representation Learning with Appearance-Speed Consistency.,ICCV,Deng Huang; Wenhao Wu; Weiwen Hu; Xu Liu 0022; Dongliang He; Zhihua Wu; Xiangmiao Wu; Mingkui Tan; Errui Ding,10.1109/ICCV48922.2021.00799,https://doi.org/10.1109/ICCV48922.2021.00799,conf/iccv/HuangWHLHWWTD21,self_supervised;video,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Foreground-Action Consistency Network for Weakly Supervised Temporal Action Localization.,ICCV,Linjiang Huang; Liang Wang 0001; Hongsheng Li 0001,10.1109/ICCV48922.2021.00790,https://doi.org/10.1109/ICCV48922.2021.00790,conf/iccv/HuangWL21,video;semi_supervised,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Stochastic Partial Swap: Enhanced Model Generalization and Interpretability for Fine-grained Recognition.,ICCV,Shaoli Huang; Xinchao Wang; Dacheng Tao,10.1109/ICCV48922.2021.00066,https://doi.org/10.1109/ICCV48922.2021.00066,conf/iccv/HuangWT21,classification,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Semi-Supervised Active Learning with Temporal Output Discrepancy.,ICCV,Siyu Huang; Tianyang Wang 0004; Haoyi Xiong; Jun Huan; Dejing Dou,10.1109/ICCV48922.2021.00343,https://doi.org/10.1109/ICCV48922.2021.00343,conf/iccv/HuangWXHD21,semi_supervised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,3D Local Convolutional Neural Networks for Gait Recognition.,ICCV,Zhen Huang 0007; Dixiu Xue; Xu Shen 0001; Xinmei Tian 0001; Houqiang Li; Jianqiang Huang 0001; Xian-Sheng Hua 0001,10.1109/ICCV48922.2021.01465,https://doi.org/10.1109/ICCV48922.2021.01465,conf/iccv/HuangXS0LH021,classification;three_d,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,Spatio-temporal Self-Supervised Representation Learning for 3D Point Clouds.,ICCV,Siyuan Huang 0001; Yichen Xie 0002; Song-Chun Zhu; Yixin Zhu 0001,10.1109/ICCV48922.2021.00647,https://doi.org/10.1109/ICCV48922.2021.00647,conf/iccv/HuangXZZ21,self_supervised;three_d,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ICCV,2021,2021,ADNet: Leveraging Error-Bias Towards Normal Direction in Face Alignment.,ICCV,Yangyu Huang; Hao Yang 0036; Chong Li; Jongyoo Kim; Fangyun Wei,10.1109/ICCV48922.2021.00307,https://doi.org/10.1109/ICCV48922.2021.00307,conf/iccv/HuangYLKW21,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCV,2021,2021,RFNet: Recurrent Forward Network for Dense Point Cloud Completion.,ICCV,Tianxin Huang; Hao Zou; Jinhao Cui; Xuemeng Yang; Mengmeng Wang 0005; Xiangrui Zhao; Jiangning Zhang; Yi Yuan 0002; Yifan Xu; Yong Liu 0007,10.1109/ICCV48922.2021.01228,https://doi.org/10.1109/ICCV48922.2021.01228,conf/iccv/HuangZCYWZZYX021,three_d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
